class_index,category_id,name,common_name,kingdom,phylum,taxon_class,order,family,genus,specific_epithet,image_dir_name
592,1864,Hamadryas amphinome,Red Cracker,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hamadryas,amphinome,01864_Animalia_Arthropoda_Insecta_Lepidoptera_Nymphalidae_Hamadryas_amphinome
593,1872,Hestina assimilis,Red Ring Skirt,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hestina,assimilis,01872_Animalia_Arthropoda_Insecta_Lepidoptera_Nymphalidae_Hestina_assimilis
594,1917,Mechanitis polymnia,Polymnia Tigerwing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Mechanitis,polymnia,01917_Animalia_Arthropoda_Insecta_Lepidoptera_Nymphalidae_Mechanitis_polymnia
595,1928,Mestra amymone,Common Mestra,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Mestra,amymone,01928_Animalia_Arthropoda_Insecta_Lepidoptera_Nymphalidae_Mestra_amymone
596,1963,Pyronia bathseba,Spanish Gatekeeper,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Pyronia,bathseba,01963_Animalia_Arthropoda_Insecta_Lepidoptera_Nymphalidae_Pyronia_bathseba
597,2055,Belenois aurota,Pioneer White,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Belenois,aurota,02055_Animalia_Arthropoda_Insecta_Lepidoptera_Pieridae_Belenois_aurota
598,2061,Catopsilia pyranthe,Mottled Emigrant,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Catopsilia,pyranthe,02061_Animalia_Arthropoda_Insecta_Lepidoptera_Pieridae_Catopsilia_pyranthe
599,2062,Cepora nerissa,Common Gull,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Cepora,nerissa,02062_Animalia_Arthropoda_Insecta_Lepidoptera_Pieridae_Cepora_nerissa
600,2068,Delias hyparete,Painted Jezebel,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Delias,hyparete,02068_Animalia_Arthropoda_Insecta_Lepidoptera_Pieridae_Delias_hyparete
601,2075,Eurema mexicana,Mexican Yellow,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Eurema,mexicana,02075_Animalia_Arthropoda_Insecta_Lepidoptera_Pieridae_Eurema_mexicana
602,2091,Phoebis sennae,Cloudless Sulphur,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Phoebis,sennae,02091_Animalia_Arthropoda_Insecta_Lepidoptera_Pieridae_Phoebis_sennae
603,2119,Endotricha flammealis,Rosy Tabby,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Endotricha,flammealis,02119_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Endotricha_flammealis
604,2159,Eacles imperialis,Imperial Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Eacles,imperialis,02159_Animalia_Arthropoda_Insecta_Lepidoptera_Saturniidae_Eacles_imperialis
605,2169,Melittia cucurbitae,Squash Vine Borer,Animalia,Arthropoda,Insecta,Lepidoptera,Sesiidae,Melittia,cucurbitae,02169_Animalia_Arthropoda_Insecta_Lepidoptera_Sesiidae_Melittia_cucurbitae
606,2172,Agrius cingulata,Pink-spotted Hawkmoth,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Agrius,cingulata,02172_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Agrius_cingulata
607,2281,Archimantis latistyla,Stick Mantis,Animalia,Arthropoda,Insecta,Mantodea,Mantidae,Archimantis,latistyla,02281_Animalia_Arthropoda_Insecta_Mantodea_Mantidae_Archimantis_latistyla
608,2313,Aeshna palmata,Paddle-tailed Darner,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,palmata,02313_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Aeshna_palmata
609,2324,Gomphaeschna furcillata,Harlequin Darner,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Gomphaeschna,furcillata,02324_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Gomphaeschna_furcillata
610,2328,Rhionaeschna mutata,Spatterdock Darner,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Rhionaeschna,mutata,02328_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Rhionaeschna_mutata
611,2331,Calopteryx haemorrhoidalis,Copper Demoiselle,Animalia,Arthropoda,Insecta,Odonata,Calopterygidae,Calopteryx,haemorrhoidalis,02331_Animalia_Arthropoda_Insecta_Odonata_Calopterygidae_Calopteryx_haemorrhoidalis
612,2346,Argia emma,Emma's Dancer,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Argia,emma,02346_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Argia_emma
613,2379,Enallagma traviatum,North American Slender Bluet,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,traviatum,02379_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Enallagma_traviatum
614,2389,Ischnura kellicotti,Lilypad Forktail,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,kellicotti,02389_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Ischnura_kellicotti
615,2401,Xanthagrion erythroneurum,Red and Blue Damsel,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Xanthagrion,erythroneurum,02401_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Xanthagrion_erythroneurum
616,2403,Cordulegaster boltonii,Golden-ringed Dragonfly,Animalia,Arthropoda,Insecta,Odonata,Cordulegastridae,Cordulegaster,boltonii,02403_Animalia_Arthropoda_Insecta_Odonata_Cordulegastridae_Cordulegaster_boltonii
617,2411,Epitheca canis,Beaverpond Baskettail,Animalia,Arthropoda,Insecta,Odonata,Corduliidae,Epitheca,canis,02411_Animalia_Arthropoda_Insecta_Odonata_Corduliidae_Epitheca_canis
618,2475,Celithemis eponina,Halloween Pennant,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Celithemis,eponina,02475_Animalia_Arthropoda_Insecta_Odonata_Libellulidae_Celithemis_eponina
619,2490,Erythrodiplax basifusca,Plateau Dragonlet,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Erythrodiplax,basifusca,02490_Animalia_Arthropoda_Insecta_Odonata_Libellulidae_Erythrodiplax_basifusca
620,2504,Libellula axilena,Bar-winged Skimmer,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,axilena,02504_Animalia_Arthropoda_Insecta_Odonata_Libellulidae_Libellula_axilena
621,2518,Libellula semifasciata,Painted Skimmer,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,semifasciata,02518_Animalia_Arthropoda_Insecta_Odonata_Libellulidae_Libellula_semifasciata
622,2524,Nannothemis bella,Elfin Skimmer,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Nannothemis,bella,02524_Animalia_Arthropoda_Insecta_Odonata_Libellulidae_Nannothemis_bella
623,2555,Pseudoleon superbus,Filigree Skimmer,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Pseudoleon,superbus,02555_Animalia_Arthropoda_Insecta_Odonata_Libellulidae_Pseudoleon_superbus
624,2624,Omocestus viridulus,Common Green Grasshopper,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Omocestus,viridulus,02624_Animalia_Arthropoda_Insecta_Orthoptera_Acrididae_Omocestus_viridulus
625,2643,Hemideina thoracica,Auckland Tree Weta,Animalia,Arthropoda,Insecta,Orthoptera,Anostostomatidae,Hemideina,thoracica,02643_Animalia_Arthropoda_Insecta_Orthoptera_Anostostomatidae_Hemideina_thoracica
626,2663,Tropidacris cristata,giant red-winged grasshopper,Animalia,Arthropoda,Insecta,Orthoptera,Romaleidae,Tropidacris,cristata,02663_Animalia_Arthropoda_Insecta_Orthoptera_Romaleidae_Tropidacris_cristata
627,2669,Conocephalus melaenus,Conocephalus melaenus,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Conocephalus,melaenus,02669_Animalia_Arthropoda_Insecta_Orthoptera_Tettigoniidae_Conocephalus_melaenus
628,2697,Cerastipsocus venosus,Tree Cattle,Animalia,Arthropoda,Insecta,Psocodea,Psocidae,Cerastipsocus,venosus,02697_Animalia_Arthropoda_Insecta_Psocodea_Psocidae_Cerastipsocus_venosus
629,2783,Culaea inconstans,Brook stickleback,Animalia,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Culaea,inconstans,02783_Animalia_Chordata_Actinopterygii_Gasterosteiformes_Gasterosteidae_Culaea_inconstans
630,2801,Lepomis cyanellus,Green Sunfish,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Lepomis,cyanellus,02801_Animalia_Chordata_Actinopterygii_Perciformes_Centrarchidae_Lepomis_cyanellus
631,2813,Cheilodactylus fuscus,Red Morwong,Animalia,Chordata,Actinopterygii,Perciformes,Cheilodactylidae,Cheilodactylus,fuscus,02813_Animalia_Chordata_Actinopterygii_Perciformes_Cheilodactylidae_Cheilodactylus_fuscus
632,2818,Oreochromis mossambicus,Mozambique Tilapia,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Oreochromis,mossambicus,02818_Animalia_Chordata_Actinopterygii_Perciformes_Cichlidae_Oreochromis_mossambicus
633,2849,Lutjanus griseus,Grey Snapper,Animalia,Chordata,Actinopterygii,Perciformes,Lutjanidae,Lutjanus,griseus,02849_Animalia_Chordata_Actinopterygii_Perciformes_Lutjanidae_Lutjanus_griseus
634,2870,Hypsypops rubicundus,Garibaldi,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,Hypsypops,rubicundus,02870_Animalia_Chordata_Actinopterygii_Perciformes_Pomacentridae_Hypsypops_rubicundus
635,2921,Phycodurus eques,Leafy Seadragon,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Phycodurus,eques,02921_Animalia_Chordata_Actinopterygii_Syngnathiformes_Syngnathidae_Phycodurus_eques
636,2942,Anaxyrus americanus,American Toad,Animalia,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,americanus,02942_Animalia_Chordata_Amphibia_Anura_Bufonidae_Anaxyrus_americanus
637,2957,Bufotes viridis,Green Toad,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufotes,viridis,02957_Animalia_Chordata_Amphibia_Anura_Bufonidae_Bufotes_viridis
638,2979,Acris blanchardi,Blanchard's Cricket Frog,Animalia,Chordata,Amphibia,Anura,Hylidae,Acris,blanchardi,02979_Animalia_Chordata_Amphibia_Anura_Hylidae_Acris_blanchardi
639,3019,Agalychnis dacnicolor,Mexican Giant Tree Frog,Animalia,Chordata,Amphibia,Anura,Phyllomedusidae,Agalychnis,dacnicolor,03019_Animalia_Chordata_Amphibia_Anura_Phyllomedusidae_Agalychnis_dacnicolor
640,3032,Lithobates septentrionalis,Mink Frog,Animalia,Chordata,Amphibia,Anura,Ranidae,Lithobates,septentrionalis,03032_Animalia_Chordata_Amphibia_Anura_Ranidae_Lithobates_septentrionalis
641,3051,Kurixalus idiootocus,Temple Tree Frog,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Kurixalus,idiootocus,03051_Animalia_Chordata_Amphibia_Anura_Rhacophoridae_Kurixalus_idiootocus
642,3056,Spea hammondii,Western Spadefoot,Animalia,Chordata,Amphibia,Anura,Scaphiopodidae,Spea,hammondii,03056_Animalia_Chordata_Amphibia_Anura_Scaphiopodidae_Spea_hammondii
643,3059,Ambystoma jeffersonianum,Jefferson Salamander,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,jeffersonianum,03059_Animalia_Chordata_Amphibia_Caudata_Ambystomatidae_Ambystoma_jeffersonianum
644,3092,Plethodon dorsalis,Northern Zigzag Salamander,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,dorsalis,03092_Animalia_Chordata_Amphibia_Caudata_Plethodontidae_Plethodon_dorsalis
645,3111,Accipiter badius,Shikra,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,badius,03111_Animalia_Chordata_Aves_Accipitriformes_Accipitridae_Accipiter_badius
646,3129,Buteo lineatus,Red-shouldered Hawk,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,lineatus,03129_Animalia_Chordata_Aves_Accipitriformes_Accipitridae_Buteo_lineatus
647,3146,Circus macrourus,Pale Harrier,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,macrourus,03146_Animalia_Chordata_Aves_Accipitriformes_Accipitridae_Circus_macrourus
648,3158,Gyps africanus,White-backed Vulture,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Gyps,africanus,03158_Animalia_Chordata_Aves_Accipitriformes_Accipitridae_Gyps_africanus
649,3163,Haliaeetus vocifer,African Fish Eagle,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,vocifer,03163_Animalia_Chordata_Aves_Accipitriformes_Accipitridae_Haliaeetus_vocifer
650,3169,Lophaetus occipitalis,Long-crested Eagle,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Lophaetus,occipitalis,03169_Animalia_Chordata_Aves_Accipitriformes_Accipitridae_Lophaetus_occipitalis
651,3201,Anas platyrhynchos,Mallard,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,platyrhynchos,03201_Animalia_Chordata_Aves_Anseriformes_Anatidae_Anas_platyrhynchos
652,3221,Aythya marila,Greater Scaup,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,marila,03221_Animalia_Chordata_Aves_Anseriformes_Anatidae_Aythya_marila
653,3234,Cereopsis novaehollandiae,Cape Barren Goose,Animalia,Chordata,Aves,Anseriformes,Anatidae,Cereopsis,novaehollandiae,03234_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cereopsis_novaehollandiae
654,3243,Cygnus melancoryphus,Black-necked Swan,Animalia,Chordata,Aves,Anseriformes,Anatidae,Cygnus,melancoryphus,03243_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_melancoryphus
655,3256,Melanitta americana,Black Scoter,Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,americana,03256_Animalia_Chordata_Aves_Anseriformes_Anatidae_Melanitta_americana
656,3284,Phoeniculus purpureus,Green Wood Hoopoe,Animalia,Chordata,Aves,Bucerotiformes,Phoeniculidae,Phoeniculus,purpureus,03284_Animalia_Chordata_Aves_Bucerotiformes_Phoeniculidae_Phoeniculus_purpureus
657,3331,Cathartes aura,Turkey Vulture,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,aura,03331_Animalia_Chordata_Aves_Cathartiformes_Cathartidae_Cathartes_aura
658,3381,Haematopus fuliginosus,Sooty Oystercatcher,Animalia,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,fuliginosus,03381_Animalia_Chordata_Aves_Charadriiformes_Haematopodidae_Haematopus_fuliginosus
659,3454,Calidris alpina,Dunlin,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,alpina,03454_Animalia_Chordata_Aves_Charadriiformes_Scolopacidae_Calidris_alpina
660,3473,Limnodromus griseus,Short-billed Dowitcher,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limnodromus,griseus,03473_Animalia_Chordata_Aves_Charadriiformes_Scolopacidae_Limnodromus_griseus
661,3496,Tringa solitaria,Solitary Sandpiper,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,solitaria,03496_Animalia_Chordata_Aves_Charadriiformes_Scolopacidae_Tringa_solitaria
662,3497,Tringa stagnatilis,Marsh Sandpiper,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,stagnatilis,03497_Animalia_Chordata_Aves_Charadriiformes_Scolopacidae_Tringa_stagnatilis
663,3505,Ciconia nigra,Black Stork,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Ciconia,nigra,03505_Animalia_Chordata_Aves_Ciconiiformes_Ciconiidae_Ciconia_nigra
664,3516,Columba palumbus,Wood Pigeon,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,palumbus,03516_Animalia_Chordata_Aves_Columbiformes_Columbidae_Columba_palumbus
665,3520,Columbina talpacoti,Ruddy Ground-Dove,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columbina,talpacoti,03520_Animalia_Chordata_Aves_Columbiformes_Columbidae_Columbina_talpacoti
666,3527,Patagioenas cayennensis,Pale-vented Pigeon,Animalia,Chordata,Aves,Columbiformes,Columbidae,Patagioenas,cayennensis,03527_Animalia_Chordata_Aves_Columbiformes_Columbidae_Patagioenas_cayennensis
667,3531,Patagioenas maculosa,Spot-winged Pigeon,Animalia,Chordata,Aves,Columbiformes,Columbidae,Patagioenas,maculosa,03531_Animalia_Chordata_Aves_Columbiformes_Columbidae_Patagioenas_maculosa
668,3534,Streptopelia capicola,Cape Turtle Dove,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,capicola,03534_Animalia_Chordata_Aves_Columbiformes_Columbidae_Streptopelia_capicola
669,3549,Ceryle rudis,Pied Kingfisher,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceryle,rudis,03549_Animalia_Chordata_Aves_Coraciiformes_Alcedinidae_Ceryle_rudis
670,3553,Dacelo novaeguineae,Laughing Kookaburra,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Dacelo,novaeguineae,03553_Animalia_Chordata_Aves_Coraciiformes_Alcedinidae_Dacelo_novaeguineae
671,3562,Todiramphus macleayii,Forest Kingfisher,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,macleayii,03562_Animalia_Chordata_Aves_Coraciiformes_Alcedinidae_Todiramphus_macleayii
672,3576,Momotus aequatorialis,Andean Motmot,Animalia,Chordata,Aves,Coraciiformes,Momotidae,Momotus,aequatorialis,03576_Animalia_Chordata_Aves_Coraciiformes_Momotidae_Momotus_aequatorialis
673,3601,Falco peregrinus,Peregrine Falcon,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,peregrinus,03601_Animalia_Chordata_Aves_Falconiformes_Falconidae_Falco_peregrinus
674,3631,Francolinus pondicerianus,Gray Francolin,Animalia,Chordata,Aves,Galliformes,Phasianidae,Francolinus,pondicerianus,03631_Animalia_Chordata_Aves_Galliformes_Phasianidae_Francolinus_pondicerianus
675,3651,Grus grus,Common Crane,Animalia,Chordata,Aves,Gruiformes,Gruidae,Grus,grus,03651_Animalia_Chordata_Aves_Gruiformes_Gruidae_Grus_grus
676,3675,Opisthocomus hoazin,Hoatzin,Animalia,Chordata,Aves,Opisthocomiformes,Opisthocomidae,Opisthocomus,hoazin,03675_Animalia_Chordata_Aves_Opisthocomiformes_Opisthocomidae_Opisthocomus_hoazin
677,3691,Alauda arvensis,Skylark,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Alauda,arvensis,03691_Animalia_Chordata_Aves_Passeriformes_Alaudidae_Alauda_arvensis
678,3694,Lullula arborea,Woodlark,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Lullula,arborea,03694_Animalia_Chordata_Aves_Passeriformes_Alaudidae_Lullula_arborea
679,3753,Corvus corone,Carrion Crow,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,corone,03753_Animalia_Chordata_Aves_Passeriformes_Corvidae_Corvus_corone
680,3765,Cyanocorax yucatanicus,Yucatán Jay,Animalia,Chordata,Aves,Passeriformes,Corvidae,Cyanocorax,yucatanicus,03765_Animalia_Chordata_Aves_Passeriformes_Corvidae_Cyanocorax_yucatanicus
681,3784,Dicrurus leucophaeus,Ashy Drongo,Animalia,Chordata,Aves,Passeriformes,Dicruridae,Dicrurus,leucophaeus,03784_Animalia_Chordata_Aves_Passeriformes_Dicruridae_Dicrurus_leucophaeus
682,3790,Emberiza citrinella,Yellowhammer,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,citrinella,03790_Animalia_Chordata_Aves_Passeriformes_Emberizidae_Emberiza_citrinella
683,3811,Carpodacus sibiricus,Long-tailed Rosefinch,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Carpodacus,sibiricus,03811_Animalia_Chordata_Aves_Passeriformes_Fringillidae_Carpodacus_sibiricus
684,3831,Pyrrhula pyrrhula,Eurasian Bullfinch,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Pyrrhula,pyrrhula,03831_Animalia_Chordata_Aves_Passeriformes_Fringillidae_Pyrrhula_pyrrhula
685,3835,Spinus pinus,Pine Siskin,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,pinus,03835_Animalia_Chordata_Aves_Passeriformes_Fringillidae_Spinus_pinus
686,3853,Petrochelidon pyrrhonota,Cliff Swallow,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Petrochelidon,pyrrhonota,03853_Animalia_Chordata_Aves_Passeriformes_Hirundinidae_Petrochelidon_pyrrhonota
687,3857,Ptyonoprogne rupestris,Eurasian Crag Martin,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Ptyonoprogne,rupestris,03857_Animalia_Chordata_Aves_Passeriformes_Hirundinidae_Ptyonoprogne_rupestris
688,3875,Euphagus cyanocephalus,Brewer's Blackbird,Animalia,Chordata,Aves,Passeriformes,Icteridae,Euphagus,cyanocephalus,03875_Animalia_Chordata_Aves_Passeriformes_Icteridae_Euphagus_cyanocephalus
689,3878,Icterus chrysater,Yellow-backed Oriole,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,chrysater,03878_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_chrysater
690,3929,Gavicalis virescens,Singing Honeyeater,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Gavicalis,virescens,03929_Animalia_Chordata_Aves_Passeriformes_Meliphagidae_Gavicalis_virescens
691,3957,Anthus cinnamomeus,Grassveld Pipit,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,cinnamomeus,03957_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Anthus_cinnamomeus
692,3967,Motacilla aguimp,African Pied Wagtail,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,aguimp,03967_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_aguimp
693,3970,Motacilla cinerea,Grey Wagtail,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,cinerea,03970_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_cinerea
694,3973,Motacilla tschutschensis,Eastern Yellow Wagtail,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,tschutschensis,03973_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_tschutschensis
695,3996,Saxicola caprata,Pied Bushchat,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,caprata,03996_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Saxicola_caprata
696,4002,Aethopyga siparaja,Crimson Sunbird,Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Aethopyga,siparaja,04002_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Aethopyga_siparaja
697,4030,Baeolophus wollweberi,Bridled Titmouse,Animalia,Chordata,Aves,Passeriformes,Paridae,Baeolophus,wollweberi,04030_Animalia_Chordata_Aves_Passeriformes_Paridae_Baeolophus_wollweberi
698,4088,Setophaga virens,Black-throated Green Warbler,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,virens,04088_Animalia_Chordata_Aves_Passeriformes_Parulidae_Setophaga_virens
699,4103,Junco hyemalis,Dark-eyed Junco,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Junco,hyemalis,04103_Animalia_Chordata_Aves_Passeriformes_Passerellidae_Junco_hyemalis
700,4134,Passer hispaniolensis,Spanish Sparrow,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,hispaniolensis,04134_Animalia_Chordata_Aves_Passeriformes_Passeridae_Passer_hispaniolensis
701,4147,Amblyospiza albifrons,Grosbeak Weaver,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Amblyospiza,albifrons,04147_Animalia_Chordata_Aves_Passeriformes_Ploceidae_Amblyospiza_albifrons
702,4188,Sitta europaea,Eurasian Nuthatch,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,europaea,04188_Animalia_Chordata_Aves_Passeriformes_Sittidae_Sitta_europaea
703,4226,Saltator atriceps,Black-headed Saltator,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,atriceps,04226_Animalia_Chordata_Aves_Passeriformes_Thraupidae_Saltator_atriceps
704,4269,Catharus ustulatus,Swainson's Thrush,Animalia,Chordata,Aves,Passeriformes,Turdidae,Catharus,ustulatus,04269_Animalia_Chordata_Aves_Passeriformes_Turdidae_Catharus_ustulatus
705,4319,Myiozetetes cayanensis,Rusty-margined Flycatcher,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiozetetes,cayanensis,04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis
